Gene_Symbol	GSM1187673	GSM1187674	GSM1187675	GSM1187676	GSM1187677	GSM1187678
YPEL5	10.5596	10.6666	10.7222	10.7931	10.7254	10.6575
YRDC	9.319469999999999	9.2722	9.47898	8.72316	9.11705	9.17247
YTHDC1	9.36018	9.1978	9.33175	9.34613	9.29836	9.4268
YTHDC2	8.5965	8.55112	8.61179	8.497160000000001	8.70208	8.82302
YTHDF1	10.9144	10.8844	10.8135	10.8108	10.8079	10.8178
YTHDF2	9.862680000000001	9.86453	9.9598	9.91934	9.83789	9.931519999999999
YTHDF3	11.3385	11.2287	11.3533	11.2524	11.353	11.3232
YWHAB	12.5645	12.4405	12.6089	12.4025	12.4861	12.5471
YWHAE	12.79405	12.606100000000001	12.71095	12.6386	12.68955	12.756350000000001
YWHAG	11.7307	11.6379	11.5417	11.2394	11.4286	11.6388
YWHAH	11.7198	11.6212	11.4733	10.9954	11.2933	11.337
YWHAQ	13.0826	13.0004	13.0921	13.145	13.0651	13.0634
YWHAQP8	9.87969	9.753219999999999	9.82066	9.825339999999999	9.87819	9.7818
YWHAZ	12.4412	12.4007	12.3565	12.182	12.4093	12.4603
YY1	10.4582	10.4971	10.4507	10.557	10.3778	10.446
YY1AP1	10.5882	10.5305	10.5346	10.6151	10.7023	10.6327
ZADH2	9.241060000000001	9.22076	9.1068	9.56018	9.632480000000001	9.51645
ZAN	7.061780000000001	7.27082	7.086810000000001	6.9607399999999995	6.913880000000001	6.93363
ZAP70	7.2690600000000005	7.06732	7.15145	7.13808	7.097519999999999	6.898460000000001
ZAR1	8.38522	8.26962	8.14569	8.17508	8.26323	8.252239999999999
ZAR1L	5.42307	5.375319999999999	5.4518	5.44625	5.47135	5.276619999999999
ZBBX	4.027419999999999	4.2874300000000005	3.9571099999999997	3.9465800000000004	3.7946800000000005	3.93751
ZBED2	7.424510000000001	7.41918	7.459460000000001	7.4779100000000005	7.36888	7.517360000000001
ZBED3	9.27032	9.195260000000001	9.20825	9.41037	8.848310000000001	9.11299
ZBED4	8.65434	8.770489999999999	8.73995	8.333860000000001	8.62358	8.75146
ZBED5	8.97425	8.85403	9.223519999999999	9.26366	9.18697	9.22879
ZBED6CL	7.538130000000001	7.5597	7.69234	7.55151	7.42145	7.75528
ZBED8	5.891780000000001	5.64492	5.49199	6.32145	6.4827699999999995	6.29208
ZBED9	6.26176	6.4179699999999995	6.23602	6.36319	6.39444	6.49757
ZBP1	6.87487	6.80594	6.79201	6.86504	6.69768	6.76386
ZBTB1	9.195089999999999	9.27891	9.42884	9.30907	9.30247	9.44844
ZBTB2	9.38495	9.4677	9.79066	9.59033	9.462810000000001	9.50827
ZBTB3	8.12787	7.96088	8.35272	8.57067	8.46011	8.36626
ZBTB4	9.6221	9.76018	9.80782	9.86459	9.72137	9.72749
ZBTB5	7.9863800000000005	7.896160000000001	7.81284	7.8609100000000005	7.81995	7.88203
ZBTB6	8.16514	8.076410000000001	8.13048	8.20471	8.13799	8.29837
ZBTB7A	10.1024	10.1639	10.1223	10.2147	10.0749	10.1993
ZBTB7B	8.587810000000001	8.826130000000001	8.67609	8.64107	8.525030000000001	8.57293
ZBTB7C	7.519430000000001	7.34687	7.30819	7.43027	7.5197199999999995	7.393560000000001
ZBTB8OS	9.23708	8.864180000000001	9.01499	9.02338	9.03467	9.09779
ZBTB9	8.08816	7.91223	8.04325	8.174669999999999	8.180589999999999	8.33798
ZBTB10	8.85995	8.8797	8.9332	8.90696	8.69025	8.889660000000001
ZBTB11	9.06039	9.082419999999999	9.05076	9.13177	9.14512	9.13452
ZBTB11-AS1	8.08517	8.16274	8.12926	8.412410000000001	8.25048	8.120339999999999
ZBTB12	7.861789999999999	7.9596800000000005	7.85855	8.01855	7.78193	7.87812
ZBTB14	8.14157	8.07863	8.15417	8.441289999999999	8.309289999999999	8.43648
ZBTB16	7.34007	7.432289999999999	7.37308	7.29113	7.35067	7.37684
ZBTB17	8.858880000000001	9.01159	8.94282	8.90201	8.91819	8.963510000000001
ZBTB18	8.195910000000001	8.20159	7.97853	7.78793	7.93928	8.09453
ZBTB20	9.22935	9.32734	9.56424	9.55517	9.34072	9.00046
ZBTB21	9.71157	9.609639999999999	9.947389999999999	9.4354	9.53416	9.72022
ZBTB22	8.884405000000001	8.941185	8.97956	9.218645	8.916265	9.05922
ZBTB24	8.70641	8.48696	8.71154	8.74582	8.65295	8.59628
ZBTB25	8.3509	8.371030000000001	8.50586	8.439060000000001	8.47621	8.480269999999999
ZBTB26	8.15967	7.97801	8.045010000000001	8.37247	8.444189999999999	8.39344
ZBTB32	7.225789999999999	7.2609699999999995	7.253019999999999	7.200939999999999	7.0780899999999995	7.14165
ZBTB33	9.93332	9.85165	9.83967	10.1655	10.0619	10.0837
ZBTB34	9.6155875	9.640235	9.7006525	9.779605	9.669055	9.575455000000002
ZBTB37	7.583010000000001	7.64572	7.584339999999999	7.74794	7.681010000000001	7.702789999999999
ZBTB38	11.4732	11.3657	11.81525	11.65595	11.53925	11.388449999999999
ZBTB39	8.97764	8.85249	8.94205	8.93448	8.98512	9.08751
ZBTB40	8.9013	8.6795	9.16488	9.23391	9.18415	9.22487
ZBTB41	10.879000000000001	10.8073	10.7006	11.1112	10.9218	11.0672
ZBTB42	8.35247	8.33865	8.1804	8.35513	8.15954	8.07742
ZBTB43	8.2256	8.2288	8.32715	8.03876	8.002369999999999	8.073160000000001
ZBTB44	9.24518	9.47311	9.689039999999999	10.0191	9.705	9.617280000000001
ZBTB45	9.2169	9.23465	9.21166	9.24282	9.17052	9.28828
ZBTB46	7.667560000000001	7.61808	7.487360000000001	7.60112	7.687639999999999	7.68589
ZBTB47	8.95831	9.048639999999999	8.92169	9.05848	9.02899	8.87945
ZBTB48	7.6226899999999995	7.76278	7.68075	7.823169999999999	7.761939999999999	7.884760000000001
ZBTB49	7.668489999999999	7.662789999999999	7.643739999999999	7.59157	7.63475	7.7392199999999995
ZC2HC1A	9.88335	9.47178	10.1784	9.9628	10.0676	9.68791
ZC2HC1B	5.35572	5.49046	5.393	5.218999999999999	5.4446699999999995	5.3527
ZC2HC1C	6.46405	6.43308	6.4485	6.22555	6.45301	6.32674
ZC3H3	9.05194	9.22283	9.11174	9.52069	9.07122	9.33565
ZC3H4	8.487789999999999	8.4594	8.58307	8.68254	8.57872	8.628169999999999
ZC3H6	8.86507	8.98437	9.09709	9.14214	8.89452	8.65644
ZC3H7A	9.806610000000001	9.724160000000001	9.679860000000001	9.64375	9.796619999999999	9.90894
ZC3H7B	10.3056	10.2772	10.3862	10.4274	10.3456	10.4967
ZC3H8	7.55863	7.16167	7.4939	7.88219	7.747380000000001	7.65914
ZC3H10	7.422999999999999	7.401689999999999	7.4097800000000005	7.539510000000001	7.3732	7.45689
ZC3H11A	10.6119	10.73525	10.5484	10.602599999999999	10.7518	10.789750000000002
ZC3H12A	9.1858	9.60251	9.91108	8.78807	8.70734	8.8586
ZC3H12B	6.39436	6.6402399999999995	5.78378	6.45771	6.26701	6.4865699999999995
ZC3H12C	8.056510000000001	7.60527	8.405389999999999	8.19207	7.825989999999999	7.760730000000001
ZC3H12D	8.556239999999999	8.72565	8.489339999999999	8.39292	8.41441	8.50099
ZC3H13	9.42906	9.3827	9.4852	9.468860000000001	9.50878	9.43793
ZC3H14	9.111989999999999	8.98322	9.20733	9.34505	9.35711	9.45472
ZC3H15	8.21883	8.17591	8.219190000000001	8.45484	8.406725	8.31892
ZC3H18	9.910689999999999	9.82349	10.0047	9.96383	9.98925	9.89795
ZC3H18-AS1	6.67355	6.84567	6.925910000000001	6.390569999999999	6.650939999999999	6.734489999999999
ZC3HAV1	10.6913	10.7117	10.6739	10.8531	10.7566	10.7882
ZC3HAV1L	9.728710000000001	9.57513	9.57254	9.650839999999999	9.76937	9.697410000000001
ZC3HC1	8.170639999999999	8.27017	8.122530000000001	8.258	8.31499	8.24974
ZC4H2	8.41911	8.63016	8.49493	8.78942	8.69608	8.65366
ZCCHC2	8.285785	8.297775	8.495145	8.788525	8.327060000000001	8.30316
ZCCHC3	8.148710000000001	8.05722	8.207239999999999	8.12364	8.059439999999999	8.07109
ZCCHC4	7.78102	7.66035	7.6826	8.25725	8.37508	8.10752
ZCCHC6	9.41548	9.44942	9.37911	9.388530000000001	9.38749	9.33822
ZCCHC7	8.63787	8.50557	8.51027	8.602269999999999	8.65906	8.580860000000001
ZCCHC8	8.97787	8.80096	9.0533	9.2753	9.20837	9.325619999999999
ZCCHC9	9.52483	9.24506	9.451360000000001	9.78468	9.707	9.8399
ZCCHC10	6.830769999999999	6.78515	6.855810000000001	6.765	6.45621	6.72755
ZCCHC11	9.144960000000001	9.195910000000001	9.33383	9.450330000000001	9.42987	9.30787
ZCCHC12	5.98278	5.96765	5.8926099999999995	5.903490000000001	5.9557199999999995	5.89145
ZCCHC13	6.2186699999999995	6.06349	6.17738	5.924919999999999	6.21935	5.94845
ZCCHC14	8.73772	8.78543	9.164710000000001	9.92555	9.07514	8.96659
ZCCHC17	8.826130000000001	8.77763	8.87993	8.85411	8.98201	8.94037
ZCCHC18	5.86048	5.92924	5.89468	6.2331199999999995	5.89888	5.814030000000001
ZCCHC24	10.312000000000001	10.4788	10.2173	10.8727	10.4371	10.3258
ZCRB1	10.3746	10.0841	10.4985	10.4746	10.5416	10.4104
ZCWPW1	6.26014	6.06452	6.01147	6.13676	6.26382	6.3913199999999994
ZCWPW2	6.32152	6.2371099999999995	6.20446	6.19244	6.24423	6.24641
ZDBF2	7.971839999999999	8.27798	8.097560000000001	7.6985600000000005	7.9478	8.35109
ZDHHC1	8.78008	9.10092	9.23285	9.66957	9.385019999999999	9.05974
ZDHHC2	9.70609	9.81149	9.77851	9.18866	9.327810000000001	9.331489999999999
ZDHHC3	9.406075	9.400314999999999	9.425215000000001	9.69518	9.285255	9.377025
ZDHHC4	10.3259	10.3049	10.3494	10.5542	10.3699	10.2343
ZDHHC5	10.8182	10.785	10.7674	10.6762	10.7725	10.7878
ZDHHC6	9.362639999999999	9.07468	8.980780000000001	9.36207	9.43591	9.562339999999999
ZDHHC7	10.7989	10.6523	10.9677	11.4118	10.7267	10.6776
ZDHHC8	9.51479	9.702760000000001	9.54627	9.593539999999999	9.48574	9.584610000000001
ZDHHC8P1	8.15007	8.28158	8.17212	7.88577	8.133280000000001	8.110660000000001
ZDHHC9	12.3793	12.4022	12.2947	12.5183	12.4375	12.4481
ZDHHC11	5.80963	5.9522	5.87412	6.1464099999999995	6.00357	6.132219999999999
ZDHHC12	10.3463	10.2796	10.5421	10.542	10.282	10.327
ZDHHC13	9.14668	8.97767	9.38694	9.081380000000001	9.18629	9.373380000000001
ZDHHC14	6.8957	7.40043	7.51478	7.6109800000000005	7.318339999999999	7.16425
ZDHHC15	5.16105	5.43117	5.55241	6.9541699999999995	5.7312	6.18445
ZDHHC16	11.1148	11.1773	10.9552	10.9958	11.2211	11.3224
ZDHHC17	9.8276	9.764489999999999	9.6109	9.48205	9.70186	9.79888
ZDHHC19	7.24697	7.3143899999999995	7.23985	7.125139999999999	7.153519999999999	7.038310000000001
ZDHHC20	9.45759	9.53961	9.54492	9.59707	9.53539	9.5395
ZDHHC21	8.7197	8.85105	8.56437	8.05214	8.626560000000001	8.60293
ZDHHC22	7.03654	6.941269999999999	6.905689999999999	6.88725	6.905130000000001	6.98867
ZDHHC23	7.07825	7.1563300000000005	7.08789	7.0159199999999995	6.94078	7.01127
ZDHHC24	10.4482	10.2962	10.3437	10.3615	10.2749	10.4461
ZEB1	11.3904	11.3972	11.1838	11.3279	11.4165	11.2969
ZEB2	8.451045	8.31256	8.439605	8.747125	8.623255	8.474725
ZER1	9.80954	9.754480000000001	9.80091	9.81775	9.71889	9.71153
ZFAND1	9.45161	9.216389999999999	9.64212	9.849169999999999	9.64673	9.59042
ZFAND2A	9.60848	10.0088	9.79095	9.92873	10.5577	10.3763
ZFAND2B	9.61599	9.6952	9.50965	9.611839999999999	9.533719999999999	9.74473
ZFAND3	10.5099	10.492	10.4656	10.4804	10.4118	10.4597
ZFAND4	7.11952	6.84388	7.20551	7.51847	7.09208	7.295960000000001
ZFAND5	11.0289	11.2393	11.1685	10.8171	10.6997	10.7462
ZFAND6	9.375210000000001	9.32007	9.44845	9.21199	9.31022	9.19718
ZFAS1	9.26891	9.19984	9.41676	9.37452	9.08423	9.24783
ZFAT	8.18449	8.27436	8.23958	8.1971	8.17071	8.23948
ZFC3H1	9.41461	9.407810000000001	9.1367	9.35225	9.43197	9.421710000000001
ZFHX2	7.002165	7.16505	7.011339999999999	7.03477	6.988265	7.06659
ZFHX3	9.491719999999999	9.714269999999999	9.572280000000001	9.44293	9.395539999999999	9.56878
ZFHX4	10.421	10.6041	10.2	10.4079	10.1181	10.074
ZFP1	8.5178	8.17168	8.48691	8.5361	8.73125	8.54117
ZFP2	6.28305	6.38471	6.59231	7.167510000000001	6.9604	6.8317
ZFP3	8.07611	7.97545	8.16199	8.41733	8.23147	8.3712
ZFP14	6.17236	5.98651	6.01405	6.5275099999999995	6.5129	6.3878
ZFP28	8.602210000000001	8.369489999999999	8.73632	8.74543	8.7401	8.66808
ZFP30	7.6244	7.50992	7.58005	7.91965	7.72573	7.857939999999999
ZFP36	10.1094	11.2532	11.1569	10.9371	9.68435	9.47095
ZFP36L1	12.3369	12.2435	12.4102	12.7728	12.4803	12.2992
ZFP36L2	11.1589	11.7287	11.8004	12.4405	11.61	11.4781
ZFP37	7.12283	7.11976	7.10261	7.21835	7.0949800000000005	7.13205
ZFP41	7.78835	7.87817	7.78927	7.80737	7.9168	8.00981
ZFP42	5.475	5.84663	5.56599	5.75863	5.62006	5.99492
ZFP57	6.44048	6.03989	6.38494	6.28541	6.2288	7.026839999999999
ZFP62	7.66696	7.54944	7.454789999999999	8.28775	7.84887	7.960319999999999
ZFP64	8.740689999999999	8.786019999999999	8.88925	8.974680000000001	8.90821	9.163860000000001
ZFP69	7.01162	6.961139999999999	7.12633	7.285589999999999	7.13822	7.106730000000001
ZFP69B	7.66838	7.580419999999999	7.616639999999999	7.4808699999999995	7.84121	7.8301
ZFP82	7.74518	7.836189999999999	7.94994	7.93545	8.213189999999999	8.16465
ZFP90	9.27187	9.182	9.28186	9.35251	9.34614	9.306239999999999
ZFP92	7.285639999999999	7.104310000000001	7.34235	7.39117	7.1743	7.2981300000000005
ZFPL1	10.8273	10.7993	10.7866	10.6399	10.7508	10.9358
ZFPM1	9.01078	9.05847	8.942060000000001	8.99727	8.83441	8.85486
ZFPM2	9.50859	10.2659	9.62064	9.97273	9.417860000000001	9.61553
ZFR	11.2817	11.4249	11.3315	11.307	11.4023	11.4415
ZFR2	7.817	7.83552	7.80045	7.75327	7.770010000000001	7.76775
ZFX	10.3281	9.9803	10.0765	10.4352	10.5547	10.6051
ZFY	5.75432	7.825010000000001	8.06562	5.6504900000000005	5.770569999999999	5.8736
ZFYVE1	9.42003	9.415239999999999	9.73842	9.76122	9.51415	9.53247
ZFYVE9	8.42999	8.346260000000001	8.516060000000001	8.90358	8.7552	8.58712
ZFYVE16	8.7714	8.93952	8.98878	9.12981	8.974269999999999	9.041830000000001
ZFYVE19	8.270769999999999	8.388739999999999	8.37435	8.703289999999999	8.49133	8.584480000000001
ZFYVE26	9.118789999999999	8.85436	9.35792	9.56225	9.19842	9.153739999999999
ZFYVE27	8.763860000000001	8.60825	8.58953	8.81962	8.87629	9.01491
ZFYVE28	7.178669999999999	7.252610000000001	7.292489999999999	7.179060000000001	7.181960000000001	7.15325
ZG16	6.681045	6.443605	6.53553	6.531359999999999	6.593385	6.4749099999999995
ZG16B	7.785489999999999	7.971419999999999	7.76823	7.61892	7.78648	7.6269
ZGRF1	6.39453	6.28133	6.087335	6.020205000000001	6.510345	6.541165
ZHX2	9.03014	9.17638	9.513010000000001	9.99675	9.31922	9.09815
ZHX3	9.51548	9.61638	9.37924	9.21017	9.28026	9.34702
ZIC1	7.1468300000000005	7.0204	6.5567899999999995	9.16493	6.66597	7.1746
ZIC2	8.07353	8.08858	8.06034	7.9303300000000005	8.22386	8.053560000000001
ZIC3	6.0154	5.99595	5.91001	6.03763	5.86079	6.02252
ZIC4	6.64067	6.68705	6.5923300000000005	6.86504	6.49233	6.50173
ZIC5	8.2203	8.32815	8.10765	8.010639999999999	8.02395	7.9845
ZIK1	8.140360000000001	7.9808699999999995	8.2602	8.05643	8.16837	8.0772
ZIM3	5.155880000000001	5.0425	5.19767	4.98196	5.10692	5.26296
ZKSCAN1	9.4421	9.48686	9.531360000000001	9.65108	9.528410000000001	9.475589999999999
ZKSCAN2	6.9240699999999995	7.04387	7.2306	7.03987	6.82303	6.82615
ZKSCAN3	7.09405	7.11458	7.13667	7.50016	7.32905	7.17382
ZKSCAN4	7.9302600000000005	7.63857	7.777639999999999	7.903639999999999	7.79616	7.9553899999999995
ZKSCAN5	8.16197	8.28587	8.31856	8.28812	8.476180000000001	8.50291
ZKSCAN7	7.68547	7.71784	7.5156600000000005	7.81935	7.811710000000001	8.10999
ZKSCAN8	9.67533	9.6365	9.651010000000001	9.91259	9.98197	9.86139
ZMAT1	6.485930000000001	6.493609999999999	6.3581199999999995	5.11989	5.87308	5.8007599999999995
ZMAT2	9.19407	9.016869999999999	9.30263	9.500739999999999	9.54623	9.58238
ZMAT3	10.5413	10.8572	10.6533	10.5174	10.4818	10.1891
ZMAT4	7.413460000000001	7.651039999999999	6.92758	6.25544	6.93492	6.56682
ZMAT5	9.30593	9.27232	9.34246	9.24965	9.27386	9.26317
ZMIZ1	10.9149	10.8563	10.9697	10.9324	11.0449	10.9864
ZMIZ2	9.601460000000001	9.46972	9.69241	9.3287	9.32522	9.4135
ZMPSTE24	11.2794	11.35	11.1562	11.3334	11.2559	11.151
ZMYM1	8.045919999999999	7.897930000000001	8.10207	8.20434	8.31269	8.19848
ZMYM2	10.7734	10.7599	10.697000000000001	10.5857	10.7322	10.8119
ZMYM3	9.15692	9.37191	9.382719999999999	9.391	9.37453	9.55729
ZMYM4	11.2139	11.2394	11.2622	11.463	11.3389	11.2857
ZMYM5	8.22735	7.884939999999999	8.095460000000001	8.2042	8.4384	8.31363
ZMYM6	9.12583	9.01154	9.05297	9.341389999999999	9.16982	9.1448
ZMYND8	9.45214	9.431389999999999	9.4561	9.21278	9.37669	9.40274
ZMYND10	7.4835	7.47761	7.47916	7.4962100000000005	7.29483	7.39009
ZMYND11	10.1928	10.0707	10.3646	10.3902	10.3372	10.3428
ZMYND12	6.48559	6.40089	6.63629	7.00485	6.86875	6.49671
ZMYND15	7.24211	7.3707	7.1708300000000005	7.02194	7.15998	7.209910000000001
ZMYND19	9.268839999999999	9.34627	9.234810000000001	8.94738	9.16023	9.17296
ZNF2	7.71356	7.99728	7.7699300000000004	7.97796	7.83605	8.03301
ZNF3	9.1879	8.85866	8.83183	9.23654	9.24019	9.24943
ZNF7	8.90827	8.690669999999999	9.040289999999999	9.10695	8.96224	9.054160000000001
ZNF8	9.02392	9.04984	9.06461	9.12727	8.9717	8.99579
ZNF10	5.996519999999999	6.42981	6.48194	6.21059	6.15771	6.29443
ZNF12	8.84962	8.63192	8.62508	8.884910000000001	8.85525	8.79847
ZNF14	6.6722	6.3882699999999994	6.644419999999999	7.050960000000001	6.8152800000000004	6.6378
ZNF16	7.59094	7.60367	7.7751399999999995	7.92937	7.744110000000001	7.63219
ZNF17	8.04388	7.9172199999999995	7.88444	8.24041	8.1217	7.94433
ZNF18	7.56482	7.4842699999999995	7.59715	7.723669999999999	7.72492	7.59127
ZNF19	7.2310300000000005	7.2546800000000005	7.281789999999999	7.297619999999999	7.338889999999999	7.28017
ZNF22	8.09641	8.122539999999999	8.21919	8.31149	8.37791	8.374039999999999
ZNF23	7.4511	7.383039999999999	7.581169999999999	7.44146	7.48508	7.520239999999999
ZNF24	9.206439999999999	9.16473	9.15669	9.35752	9.4771	9.575569999999999
ZNF25	9.175889999999999	9.07962	9.11995	9.07761	9.08573	9.0086
ZNF26	7.3068	6.896439999999999	7.29418	7.29263	7.2580100000000005	7.302689999999999
ZNF28	8.60308	8.51723	8.77951	8.66312	8.56878	8.58554
ZNF29P	3.5268900000000003	3.29331	3.30027	3.56529	3.75406	3.3644300000000005
ZNF30	5.77154	5.79062	5.68123	5.94953	5.71834	5.926159999999999
ZNF32	8.133939999999999	8.28155	8.45009	8.75797	8.46922	8.416739999999999
ZNF33A	7.830010000000001	7.784	8.341439999999999	8.480839999999999	8.461	8.446539999999999
ZNF33B	7.297910000000001	6.975910000000001	7.807230000000001	8.49197	7.95167	7.710839999999999
ZNF34	7.445239999999999	7.47537	7.514239999999999	7.46547	7.456869999999999	7.34202
ZNF35	7.7965	8.027460000000001	7.83425	7.39831	7.56248	7.7011899999999995
ZNF37A	8.6056	8.59382	8.53497	9.03086	8.83066	8.88171
ZNF37BP	8.94555	8.824580000000001	8.76962	9.05958	9.02346	9.25195
ZNF41	8.23448	8.226410000000001	8.340119999999999	8.21909	8.36487	8.22056
ZNF43	7.777989999999999	7.52567	7.91852	8.119539999999999	8.18143	7.85527
ZNF44	7.349480000000001	7.311719999999999	7.35191	7.4461699999999995	7.532369999999999	7.40008
ZNF45	6.77757	6.79846	6.539540000000001	6.97485	7.16246	7.07579
ZNF48	7.07075	6.95845	6.82815	6.85239	6.906039999999999	6.97812
ZNF57	8.327	7.997139999999999	8.09557	8.60586	8.25967	8.170589999999999
ZNF69	7.64474	7.76242	7.73557	7.60482	7.95142	7.81073
ZNF70	8.91045	8.96293	8.67377	8.58997	8.83491	8.97798
ZNF71	8.56836	8.3853	8.55124	8.51972	8.52069	8.46739
ZNF74	8.0212	7.986789999999999	7.93637	8.12448	8.02768	7.92592
ZNF75A	8.18644	8.15305	8.317955	8.205124999999999	8.3692	8.275
ZNF75D	7.24822	7.3547199999999995	7.1817899999999995	7.579839999999999	7.55353	7.539860000000001
ZNF76	9.072519999999999	9.15574	9.215810000000001	9.11689	9.08077	9.23093
ZNF77	7.04812	6.69574	6.91455	6.962210000000001	6.6936100000000005	6.90955
ZNF79	8.253960000000001	8.35555	8.47617	8.29734	8.3292	8.327919999999999
ZNF80	6.37528	6.33284	6.4269300000000005	6.25017	6.32645	6.011909999999999
ZNF81	8.00253	7.83909	8.025839999999999	7.78137	7.87374	7.798939999999999
ZNF83	8.71632	8.661439999999999	8.802010000000001	9.41345	9.320960000000001	9.11453
ZNF84	8.68126	8.48926	8.741719999999999	9.088289999999999	8.99653	8.760489999999999
ZNF85	8.20205	8.234580000000001	8.105360000000001	8.2244	8.3612	8.27815
ZNF90	7.564210000000001	7.432360000000001	7.568460000000001	7.985530000000001	8.03174	7.567539999999999
ZNF91	9.383239999999999	9.26585	9.56645	9.708680000000001	9.72135	9.49949
ZNF92	8.210289999999999	7.9545	8.31434	8.051160000000001	8.25586	8.12472
ZNF93	9.00141	8.9129	9.02052	8.52595	9.03075	8.91085
ZNF99	3.46947	3.79845	3.4914300000000003	3.8709	3.9415	3.6275
ZNF100	7.273210000000001	7.88587	7.78102	7.92708	7.93633	7.80812
ZNF101	7.901610000000001	7.80777	7.9054	7.81774	7.88	7.746919999999999
ZNF106	9.952110000000001	10.0491	10.102	10.2735	10.0988	10.0652
ZNF107	7.5962	7.736560000000001	7.609369999999999	7.65008	7.679180000000001	7.6695
ZNF112	6.74644	6.56991	6.61828	6.9383	7.01416	6.8606
ZNF114	5.5445199999999994	5.74828	5.62001	5.75307	5.26161	5.5841
ZNF117	9.140260000000001	8.674389999999999	9.12764	9.28476	9.71868	9.4416
ZNF121	9.62583	9.4361	9.66745	9.8761	9.64586	9.88151
ZNF124	6.733219999999999	6.7469	7.152880000000001	6.825189999999999	7.0000800000000005	6.572489999999999
ZNF131	8.70553	8.81149	8.904910000000001	8.79428	8.89981	8.9965
ZNF132	7.98533	7.935919999999999	8.02541	8.396239999999999	8.2977	8.01803
ZNF133	8.41558	8.254660000000001	8.30074	8.25481	8.4155	8.37999
ZNF134	8.997589999999999	8.64049	9.103769999999999	9.1472	9.19173	9.14949
ZNF135	8.96836	9.03931	9.161	9.607439999999999	9.41362	9.27952
ZNF136	8.07895	8.33441	8.66752	8.60902	8.60083	8.345410000000001
ZNF137P	5.2807900000000005	5.11383	5.47583	6.03351	5.78934	5.91365
ZNF138	7.23599	7.00149	7.1698450000000005	7.194529999999999	7.249665	7.29036
ZNF140	8.39514	8.19942	8.42039	8.43924	8.611930000000001	8.336960000000001
ZNF142	8.94413	9.00411	9.01281	8.964269999999999	9.02106	9.02612
ZNF143	7.97173	8.09399	8.2044	8.25712	8.23697	8.379669999999999
ZNF146	10.071	10.0787	10.1493	10.1428	10.3055	10.2705
ZNF148	10.5657	10.6186	10.5962	10.5936	10.5582	10.7048
ZNF154	8.36545	8.29568	8.03898	8.2035	8.40218	8.28675
ZNF155	6.18631	6.64187	6.670710000000001	6.99982	6.5414900000000005	6.85332
ZNF157	6.8078899999999996	6.720960000000001	6.6537	6.56493	6.851539999999999	6.5951
ZNF160	9.38129	9.25197	9.42634	9.51924	9.47898	9.578439999999999
ZNF165	5.86475	5.93679	6.04015	6.02684	5.92445	5.744280000000001
ZNF169	6.820180000000001	6.643730000000001	6.79135	7.087680000000001	6.7011199999999995	6.75834
ZNF174	7.5178	7.5641	7.51992	7.682639999999999	7.6256699999999995	7.679360000000001
ZNF175	9.36745	9.147960000000001	8.982999999999999	8.990910000000001	9.53515	9.61561
ZNF180	7.06807	7.09393	7.033860000000001	7.1927	7.13938	7.15287
ZNF181	7.37383	6.8376	7.21525	7.70339	7.85363	7.406569999999999
ZNF182	7.087969999999999	7.03867	7.17428	7.28781	7.2793600000000005	7.20962
ZNF184	8.1924	8.10942	8.15086	8.29163	8.28898	8.02101
ZNF185	7.52265	7.429189999999999	7.808	7.93025	7.59917	7.467339999999999
ZNF189	8.26552	8.06118	8.14631	8.654580000000001	8.7978	8.75614
ZNF195	8.875680000000001	8.71205	8.9754	8.757819999999999	9.12415	9.18229
ZNF197	7.32083	7.24587	7.3188699999999995	7.56575	7.53414	7.343089999999999
ZNF200	7.5245	7.633719999999999	7.7214	7.68933	7.6797	7.7638300000000005
ZNF202	7.863580000000001	7.629389999999999	7.8103	7.93315	8.00512	8.02537
ZNF204P	3.9669300000000005	4.01556	4.91252	6.10655	4.2243699999999995	4.39555
ZNF205	9.041960000000001	9.064010000000001	8.97184	9.08817	9.0218	8.95118
ZNF207	11.0658	10.9034	11.0017	10.864	11.0429	11.0803
ZNF208	7.243783333333333	7.02508	7.405493333333333	7.4221	7.517183333333333	7.546823333333333
ZNF211	7.8011800000000004	7.43053	7.547960000000001	7.88945	7.887519999999999	7.9488
ZNF212	7.97465	8.01704	8.10629	8.110339999999999	7.99337	7.97253
ZNF213	8.34788	8.30446	8.29241	8.271360000000001	8.3315	8.38448
ZNF214	6.66852	6.52726	7.11608	7.28857	7.04368	6.942810000000001
ZNF215	7.39888	7.23376	7.2824	6.9219	7.3750100000000005	7.81612
ZNF217	10.1658	10.1335	10.3687	10.1084	10.1495	10.1642
ZNF219	8.13273	8.419210000000001	8.0645	8.186919999999999	8.08805	8.12312
ZNF221	7.18732	7.25462	7.18916	7.77513	7.58051	7.3929800000000006
ZNF224	7.091480000000001	6.892180000000001	6.97432	7.49988	7.424980000000001	7.14013
ZNF225	7.07285	6.93645	7.21364	7.21046	7.38192	7.098910000000001
ZNF226	6.97302	6.87907	6.72785	7.129339999999999	7.31205	7.33752
ZNF227	7.606489999999999	7.61085	7.67695	7.790489999999999	7.8099300000000005	7.63017
ZNF230	6.5145800000000005	6.55131	6.576039999999999	7.015639999999999	6.830439999999999	6.69677
ZNF232	6.872039999999999	6.59726	6.883789999999999	7.04038	6.84697	6.76985
ZNF233	6.40497	6.29547	6.36718	6.33105	6.25357	6.28183
